bootstrap_iteration,metric,value
1179,auroc,0.802573569725942
1179,auprc,0.7881712565455976
1179,accuracy,0.734375
1179,brier,0.17995584084265998
1179,sensitivity,0.6873232799245994
1179,specificity,0.7804709141274239
1180,auroc,0.8117905826337336
1180,auprc,0.8002195338823862
1180,accuracy,0.7407882462686567
1180,brier,0.17597062559350238
1180,sensitivity,0.6897529842808179
1180,specificity,0.7904729030031067
1181,auroc,0.8009551330206985
1181,auprc,0.7853038764985141
1181,accuracy,0.7318680037313433
1181,brier,0.18090317826023125
1181,sensitivity,0.6875662934590454
1181,specificity,0.7752394138686973
1182,auroc,0.7998855526810364
1182,auprc,0.7899225847408335
1182,accuracy,0.7325093283582089
1182,brier,0.18137417001961803
1182,sensitivity,0.6857840856212192
1182,specificity,0.77945301542777
1183,auroc,0.8042409840211457
1183,auprc,0.7921171048979202
1183,accuracy,0.7370569029850746
1183,brier,0.17935767506034964
1183,sensitivity,0.693755846585594
1183,specificity,0.7801162790697674
1184,auroc,0.8044295103533023
1184,auprc,0.790950382020146
1184,accuracy,0.7354827425373134
1184,brier,0.17949778575067626
1184,sensitivity,0.6901606661193855
1184,specificity,0.7802898550724637
1185,auroc,0.8099921217487078
1185,auprc,0.7903441988819033
1185,accuracy,0.7425956156716418
1185,brier,0.17627278023820733
1185,sensitivity,0.6976827520305782
1185,specificity,0.7854214123006834
1186,auroc,0.8003951766960996
1186,auprc,0.7845349567389385
1186,accuracy,0.7327425373134329
1186,brier,0.18100963947442977
1186,sensitivity,0.6783500238435861
1186,specificity,0.7848014605203104
1187,auroc,0.8000951681686632
1187,auprc,0.7853869252881099
1187,accuracy,0.7351329291044776
1187,brier,0.18066482975529222
1187,sensitivity,0.685993178878043
1187,specificity,0.7834431726211123
1188,auroc,0.8013493399983069
1188,auprc,0.7905221593716951
1188,accuracy,0.7314598880597015
1188,brier,0.1807614496333543
1188,sensitivity,0.686046511627907
1188,specificity,0.7753324163227877
1189,auroc,0.8094333788508632
1189,auprc,0.7854543733020154
1189,accuracy,0.742012593283582
1189,brier,0.1764836900797294
1189,sensitivity,0.7006680983058936
1189,specificity,0.7815279361459521
1190,auroc,0.8069487854747089
1190,auprc,0.7901378210913779
1190,accuracy,0.7375233208955224
1190,brier,0.17767333799223736
1190,sensitivity,0.6843925122212948
1190,specificity,0.7883628066172276
1191,auroc,0.8079276393044305
1191,auprc,0.7989935138797055
1191,accuracy,0.738397854477612
1191,brier,0.17732206071118098
1191,sensitivity,0.6883101716688077
1191,specificity,0.7883339154732798
1192,auroc,0.8088659953189485
1192,auprc,0.800910836547905
1192,accuracy,0.7371152052238806
1192,brier,0.17681865118652323
1192,sensitivity,0.6942956926658905
1192,specificity,0.7800747488904461
1193,auroc,0.806541310994948
1193,auprc,0.7872865173546915
1193,accuracy,0.7394472947761194
1193,brier,0.17779455697376242
1193,sensitivity,0.6884178114637612
1193,specificity,0.788929719797887
1194,auroc,0.8013013941635345
1194,auprc,0.7835767331015269
1194,accuracy,0.7349580223880597
1194,brier,0.18049248210408947
1194,sensitivity,0.6886171213546566
1194,specificity,0.780527289546716
1195,auroc,0.8045520845635397
1195,auprc,0.7914159257865635
1195,accuracy,0.7367070895522388
1195,brier,0.17893131397994946
1195,sensitivity,0.683794932233353
1195,specificity,0.7885081343025269
1196,auroc,0.8036662975874863
1196,auprc,0.7866453787410526
1196,accuracy,0.734258395522388
1196,brier,0.1793902629809962
1196,sensitivity,0.6861167002012073
1196,specificity,0.7809950591749971
1197,auroc,0.8057867055730797
1197,auprc,0.7910616355927329
1197,accuracy,0.7374650186567164
1197,brier,0.1781893504223268
1197,sensitivity,0.6877672209026128
1197,specificity,0.7853870819972515
1198,auroc,0.8058729619074161
1198,auprc,0.7857113385197936
1198,accuracy,0.7366487873134329
1198,brier,0.17849720099454075
1198,sensitivity,0.686722728887836
1198,specificity,0.7850499483293145
1199,auroc,0.806564284805922
1199,auprc,0.7981971180961609
1199,accuracy,0.7324510261194029
1199,brier,0.17873140016151634
1199,sensitivity,0.6824300596979984
1199,specificity,0.7820885120223022
1200,auroc,0.8114504918717665
1200,auprc,0.7918529226651816
1200,accuracy,0.7441114738805971
1200,brier,0.17597264026238696
1200,sensitivity,0.6964285714285714
1200,specificity,0.7892824704813806
1201,auroc,0.8049969580125769
1201,auprc,0.7936929839164946
1201,accuracy,0.7354244402985075
1201,brier,0.17923581833796173
1201,sensitivity,0.6905043807719631
1201,specificity,0.7790029864461291
1202,auroc,0.803752682620535
1202,auprc,0.7894141172975455
1202,accuracy,0.7328591417910447
1202,brier,0.17932443843169307
1202,sensitivity,0.6816682375117813
1202,specificity,0.7830101569713758
1203,auroc,0.7963149277358119
1203,auprc,0.7792577884099132
1203,accuracy,0.7309934701492538
1203,brier,0.18270635560738757
1203,sensitivity,0.6804135824227471
1203,specificity,0.7808124059715311
1204,auroc,0.8007275442807593
1204,auprc,0.786438190262643
1204,accuracy,0.7335587686567164
1204,brier,0.180915235727993
1204,sensitivity,0.6803615447822514
1204,specificity,0.7860535155797521
1205,auroc,0.8065814825594224
1205,auprc,0.786078438179954
1205,accuracy,0.7413129664179104
1205,brier,0.17800796611910233
1205,sensitivity,0.6959733142720991
1205,specificity,0.7847682119205298
1206,auroc,0.804126752452315
1206,auprc,0.7885571223961996
1206,accuracy,0.7371735074626866
1206,brier,0.17903691965114787
1206,sensitivity,0.6898351322500297
1206,specificity,0.782937736498108
1207,auroc,0.8063230880045547
1207,auprc,0.7878882272970336
1207,accuracy,0.7396805037313433
1207,brier,0.17796666740941672
1207,sensitivity,0.68896519062278
1207,specificity,0.7888812313347117
1208,auroc,0.8042753607936349
1208,auprc,0.7960345475281652
1208,accuracy,0.7364738805970149
1208,brier,0.17907536285373662
1208,sensitivity,0.6934247211895911
1208,specificity,0.7798455056179775
1209,auroc,0.8052779402968755
1209,auprc,0.7949942990138114
1209,accuracy,0.734549906716418
1209,brier,0.1790870766728093
1209,sensitivity,0.6885809049988154
1209,specificity,0.7791044776119403
1210,auroc,0.8066421396564156
1210,auprc,0.7919948437677977
1210,accuracy,0.7411963619402985
1210,brier,0.1781821125745697
1210,sensitivity,0.6947033148519524
1210,specificity,0.786628242074928
1211,auroc,0.8035249191553666
1211,auprc,0.7950462577947282
1211,accuracy,0.7371735074626866
1211,brier,0.179528883503212
1211,sensitivity,0.6953316953316954
1211,specificity,0.778733294596165
1212,auroc,0.803965590749849
1212,auprc,0.7944207508515441
1212,accuracy,0.7328591417910447
1212,brier,0.17968443035430706
1212,sensitivity,0.6852004231809098
1212,specificity,0.7797570850202429
1213,auroc,0.7978503097990279
1213,auprc,0.7841292394207855
1213,accuracy,0.73046875
1213,brier,0.1820185758718902
1213,sensitivity,0.6787261444795691
1213,specificity,0.7817907327836489
1214,auroc,0.8081015466880487
1214,auprc,0.7884324245208425
1214,accuracy,0.73828125
1214,brier,0.17770147197583208
1214,sensitivity,0.6919408679065332
1214,specificity,0.7826335006846189
1215,auroc,0.8059879796933864
1215,auprc,0.7994972108333462
1215,accuracy,0.7365321828358209
1215,brier,0.17880762626136745
1215,sensitivity,0.6940506623286079
1215,specificity,0.7793119588111397
1216,auroc,0.8046894948547312
1216,auprc,0.7892721738172652
1216,accuracy,0.7410214552238806
1216,brier,0.17921906894661874
1216,sensitivity,0.6951060552198127
1216,specificity,0.7854929415815448
1217,auroc,0.8035627629030886
1217,auprc,0.7873307897384951
1217,accuracy,0.734375
1217,brier,0.179799179257465
1217,sensitivity,0.6910145613827394
1217,specificity,0.7764503159103964
1218,auroc,0.801330140821324
1218,auprc,0.7900399653723403
1218,accuracy,0.7363572761194029
1218,brier,0.18054194216643296
1218,sensitivity,0.6867836257309942
1218,specificity,0.7856312485468495
1219,auroc,0.8008430393908796
1219,auprc,0.7856659444374916
1219,accuracy,0.7307019589552238
1219,brier,0.18101676872118827
1219,sensitivity,0.6871915393654524
1219,specificity,0.7735477898634575
1220,auroc,0.7995206548638872
1220,auprc,0.7878259161048259
1220,accuracy,0.7329174440298507
1220,brier,0.18113968570657443
1220,sensitivity,0.6787058823529412
1220,specificity,0.786176606564956
1221,auroc,0.8059642343456314
1221,auprc,0.7909798626291993
1221,accuracy,0.738397854477612
1221,brier,0.17805760674743917
1221,sensitivity,0.6902058197303051
1221,specificity,0.7852379857438492
1222,auroc,0.8043312644450441
1222,auprc,0.7980133401323528
1222,accuracy,0.7322178171641791
1222,brier,0.17995798234616484
1222,sensitivity,0.6802815276335525
1222,specificity,0.7852681202121391
1223,auroc,0.7977793547625576
1223,auprc,0.783379943592309
1223,accuracy,0.7295942164179104
1223,brier,0.18245055189858445
1223,sensitivity,0.6860245514636449
1223,specificity,0.7721198156682028
1224,auroc,0.803687576749536
1224,auprc,0.7913117676250079
1224,accuracy,0.7347831156716418
1224,brier,0.17905753347123995
1224,sensitivity,0.683088749126485
1224,specificity,0.7865981788466029
1225,auroc,0.8024170207467309
1225,auprc,0.7847617410018386
1225,accuracy,0.7360657649253731
1225,brier,0.17990542053861075
1225,sensitivity,0.6864346590909091
1225,specificity,0.7842371323529411
1226,auroc,0.8046912041494634
1226,auprc,0.7861499218948877
1226,accuracy,0.7368236940298507
1226,brier,0.17895645108910727
1226,sensitivity,0.6909607193563654
1226,specificity,0.7813793103448275
1227,auroc,0.8064329393624041
1227,auprc,0.78752450360754
1227,accuracy,0.7403218283582089
1227,brier,0.17790974583497848
1227,sensitivity,0.6941539923954373
1227,specificity,0.7847985347985348
1228,auroc,0.8044917879008945
1228,auprc,0.7914392872096838
1228,accuracy,0.7325093283582089
1228,brier,0.17918170120858196
1228,sensitivity,0.6783282460671519
1228,specificity,0.7859624739402363
1229,auroc,0.8047774558303964
1229,auprc,0.7882194429506877
1229,accuracy,0.7354244402985075
1229,brier,0.17889959760320334
1229,sensitivity,0.6808816482989938
1229,specificity,0.7871422080872331
1230,auroc,0.8011818423403807
1230,auprc,0.7833545856639107
1230,accuracy,0.7339085820895522
1230,brier,0.180510396287404
1230,sensitivity,0.6850199577365579
1230,specificity,0.7821403752605977
1231,auroc,0.8077016276259261
1231,auprc,0.7950656909788443
1231,accuracy,0.7362989738805971
1231,brier,0.17820363581005397
1231,sensitivity,0.685250946969697
1231,specificity,0.7858455882352942
1232,auroc,0.806708202445445
1232,auprc,0.7953305574742663
1232,accuracy,0.7346665111940298
1232,brier,0.1784990351591256
1232,sensitivity,0.6851851851851852
1232,specificity,0.7842633667989727
1233,auroc,0.8008467400703775
1233,auprc,0.7837590691844685
1233,accuracy,0.7331506529850746
1233,brier,0.18007848332679458
1233,sensitivity,0.6841053374088878
1233,specificity,0.7814018043025677
1234,auroc,0.7985088452712179
1234,auprc,0.7817573659170618
1234,accuracy,0.7297691231343284
1234,brier,0.18248109209863733
1234,sensitivity,0.6799622374321453
1234,specificity,0.778405162479834
1235,auroc,0.804188846640284
1235,auprc,0.7900213517940479
1235,accuracy,0.7356576492537313
1235,brier,0.17938461712854006
1235,sensitivity,0.6934229137199435
1235,specificity,0.7769958467928011
1236,auroc,0.8082711681149191
1236,auprc,0.7922956837069162
1236,accuracy,0.7388642723880597
1236,brier,0.17751684684244246
1236,sensitivity,0.6837231390241006
1236,specificity,0.7920724023370375
1237,auroc,0.7985307849676415
1237,auprc,0.7827367577768458
1237,accuracy,0.7312266791044776
1237,brier,0.1817936270221058
1237,sensitivity,0.6807932947703931
1237,specificity,0.7804400414698768
1238,auroc,0.8057900892305556
1238,auprc,0.7882093416520731
1238,accuracy,0.738164645522388
1238,brier,0.1785385440512409
1238,sensitivity,0.6916785206258891
1238,specificity,0.7831574116567233
1239,auroc,0.8052933197887487
1239,auprc,0.786672586989382
1239,accuracy,0.7395638992537313
1239,brier,0.178613189509028
1239,sensitivity,0.6930657372911909
1239,specificity,0.7833767410259314
1240,auroc,0.8049115447311037
1240,auprc,0.7887330609953891
1240,accuracy,0.7395055970149254
1240,brier,0.17885935878942102
1240,sensitivity,0.6941483060886046
1240,specificity,0.7834672789896671
1241,auroc,0.800242321752044
1241,auprc,0.7833817819002137
1241,accuracy,0.7332672574626866
1241,brier,0.18094475601794505
1241,sensitivity,0.6813771888310459
1241,specificity,0.7836781609195402
1242,auroc,0.8038335803725731
1242,auprc,0.79207757383932
1242,accuracy,0.7349580223880597
1242,brier,0.17942643756347637
1242,sensitivity,0.6813353566009105
1242,specificity,0.7884682585905649
1243,auroc,0.8037992669148379
1243,auprc,0.7852792029116351
1243,accuracy,0.7337336753731343
1243,brier,0.18020171031351
1243,sensitivity,0.6847461685823755
1243,specificity,0.7802272727272728
1244,auroc,0.802664862359342
1244,auprc,0.7893915295714963
1244,accuracy,0.7361240671641791
1244,brier,0.17986636806292197
1244,sensitivity,0.682023272381857
1244,specificity,0.7883161512027491
1245,auroc,0.8066191322770522
1245,auprc,0.8004125542258134
1245,accuracy,0.7357159514925373
1245,brier,0.17884983690438863
1245,sensitivity,0.6936382632923148
1245,specificity,0.7781681892714921
1246,auroc,0.8024864106301394
1246,auprc,0.7795669029915929
1246,accuracy,0.7371735074626866
1246,brier,0.179777381608899
1246,sensitivity,0.6927581261950286
1246,specificity,0.7794854280510018
1247,auroc,0.8018206635273227
1247,auprc,0.787695328012185
1247,accuracy,0.7357159514925373
1247,brier,0.1798624808042223
1247,sensitivity,0.6848908918406073
1247,specificity,0.7848623853211009
1248,auroc,0.8060211351226056
1248,auprc,0.78703675965062
1248,accuracy,0.7376982276119403
1248,brier,0.17868090060088995
1248,sensitivity,0.6855136293298417
1248,specificity,0.7877956804936579
1249,auroc,0.8031024289748305
1249,auprc,0.7892318611187094
1249,accuracy,0.7357159514925373
1249,brier,0.1798476790124502
1249,sensitivity,0.6837507280139778
1249,specificity,0.7877903583518151
1250,auroc,0.80680280939293
1250,auprc,0.7924382058248046
1250,accuracy,0.7393306902985075
1250,brier,0.17768628397210862
1250,sensitivity,0.6885207100591716
1250,specificity,0.7886692714318547
1251,auroc,0.8021026442230914
1251,auprc,0.7878465272216449
1251,accuracy,0.7327425373134329
1251,brier,0.18031216358856594
1251,sensitivity,0.6891939457937346
1251,specificity,0.7757561710511067
1252,auroc,0.8024957566973294
1252,auprc,0.7896527870586283
1252,accuracy,0.7324510261194029
1252,brier,0.18033602016054412
1252,sensitivity,0.6783764538333729
1252,specificity,0.7846665138666056
1253,auroc,0.807437325645094
1253,auprc,0.7962735363226242
1253,accuracy,0.7403801305970149
1253,brier,0.17791228830443778
1253,sensitivity,0.6952291642245927
1253,specificity,0.7850597378494374
1254,auroc,0.8008139902727005
1254,auprc,0.7852568913543817
1254,accuracy,0.7300606343283582
1254,brier,0.18072696002163427
1254,sensitivity,0.6820918427576437
1254,specificity,0.7768690243059555
1255,auroc,0.8073811080446316
1255,auprc,0.792276025819326
1255,accuracy,0.7402635261194029
1255,brier,0.17778191195312734
1255,sensitivity,0.6887658973151202
1255,specificity,0.7907621247113163
1256,auroc,0.8032802538088515
1256,auprc,0.7920046262518012
1256,accuracy,0.7350746268656716
1256,brier,0.17981018044798575
1256,sensitivity,0.685077066791219
1256,specificity,0.7849324639031207
1257,auroc,0.7966184839075442
1257,auprc,0.7800881480910341
1257,accuracy,0.7295942164179104
1257,brier,0.18260165160859934
1257,sensitivity,0.6750623737673755
1257,specificity,0.7821408128219806
1258,auroc,0.801024215727095
1258,auprc,0.7835118928270653
1258,accuracy,0.7312266791044776
1258,brier,0.18068713519800692
1258,sensitivity,0.6862628896527202
1258,specificity,0.7747561675272518
1259,auroc,0.805172734977928
1259,auprc,0.7937828576450374
1259,accuracy,0.7385144589552238
1259,brier,0.17843328338416087
1259,sensitivity,0.6903956120900921
1259,specificity,0.7865548176628219
1260,auroc,0.8059600612922473
1260,auprc,0.791992178469082
1260,accuracy,0.7365904850746269
1260,brier,0.17858941711791848
1260,sensitivity,0.6844169737311304
1260,specificity,0.7868177136972193
1261,auroc,0.8020721324972409
1261,auprc,0.7891242536942848
1261,accuracy,0.7326259328358209
1261,brier,0.18024403832467034
1261,sensitivity,0.68826192964124
1261,specificity,0.7773743998126245
1262,auroc,0.8019716797004096
1262,auprc,0.7877135437437174
1262,accuracy,0.7334421641791045
1262,brier,0.1804742523142217
1262,sensitivity,0.6831870998340052
1262,specificity,0.782060105528791
1263,auroc,0.8021359518276256
1263,auprc,0.7873907750654178
1263,accuracy,0.734316697761194
1263,brier,0.18048908016412235
1263,sensitivity,0.6859004739336493
1263,specificity,0.7812213039485767
1264,auroc,0.807299751236272
1264,auprc,0.7928222811575671
1264,accuracy,0.7368236940298507
1264,brier,0.1781012162536351
1264,sensitivity,0.6844580296261462
1264,specificity,0.7883414295628036
1265,auroc,0.7997929214422799
1265,auprc,0.7837809233801031
1265,accuracy,0.7313432835820896
1265,brier,0.1816020607218256
1265,sensitivity,0.6857109200141359
1265,specificity,0.7760591019277386
1266,auroc,0.8066494167040908
1266,auprc,0.7901010467166976
1266,accuracy,0.7365904850746269
1266,brier,0.17859612978773212
1266,sensitivity,0.692225897920605
1266,specificity,0.7798112338858195
1267,auroc,0.8079607383263028
1267,auprc,0.7930799590369597
1267,accuracy,0.7373484141791045
1267,brier,0.17772760893469225
1267,sensitivity,0.692905047652665
1267,specificity,0.781000808967988
1268,auroc,0.8006552516163895
1268,auprc,0.7836346989030696
1268,accuracy,0.7315764925373134
1268,brier,0.18111748110860018
1268,sensitivity,0.6827545615067687
1268,specificity,0.7794848099803627
1269,auroc,0.8021775099851496
1269,auprc,0.7872458198134415
1269,accuracy,0.7354244402985075
1269,brier,0.18001704206386437
1269,sensitivity,0.6900152528452422
1269,specificity,0.780275814115193
1270,auroc,0.7986164192535715
1270,auprc,0.7856445106995378
1270,accuracy,0.7339085820895522
1270,brier,0.18185439292902014
1270,sensitivity,0.6889517745548874
1270,specificity,0.7778802906239188
1271,auroc,0.8052210329030522
1271,auprc,0.7880301810226953
1271,accuracy,0.7417210820895522
1271,brier,0.17841314313606327
1271,sensitivity,0.6989068441064639
1271,specificity,0.782967032967033
1272,auroc,0.8004216728054543
1272,auprc,0.7802134754954733
1272,accuracy,0.7349580223880597
1272,brier,0.18071935034528921
1272,sensitivity,0.6825626204238922
1272,specificity,0.784132007233273
1273,auroc,0.8077280128277826
1273,auprc,0.7946854363013549
1273,accuracy,0.7445778917910447
1273,brier,0.17711208056184477
1273,sensitivity,0.6967020023557126
1273,specificity,0.7915031170630339
1274,auroc,0.8027989913055318
1274,auprc,0.7891920082169442
1274,accuracy,0.7353078358208955
1274,brier,0.17962137431111871
1274,sensitivity,0.6872423135822829
1274,specificity,0.7824079418215398
1275,auroc,0.8022515658701128
1275,auprc,0.7837380535213629
1275,accuracy,0.7379897388059702
1275,brier,0.17953962985184196
1275,sensitivity,0.6918989135569201
1275,specificity,0.7829341317365269
1276,auroc,0.8037377688939653
1276,auprc,0.793640277879864
1276,accuracy,0.7355993470149254
1276,brier,0.1793782984485939
1276,sensitivity,0.6852941176470588
1276,specificity,0.7850208044382802
1277,auroc,0.814348080167393
1277,auprc,0.7991485971636441
1277,accuracy,0.7455107276119403
1277,brier,0.17439709349444424
1277,sensitivity,0.6948748510131109
1277,specificity,0.793996804382561
1278,auroc,0.8056467411954727
1278,auprc,0.7918401825300033
1278,accuracy,0.7390391791044776
1278,brier,0.17820673425552236
1278,sensitivity,0.6883317490494296
1278,specificity,0.7878891941391941
1279,auroc,0.8010277874054826
1279,auprc,0.7899627317840126
1279,accuracy,0.7360074626865671
1279,brier,0.1806015048720001
1279,sensitivity,0.6918357715903728
1279,specificity,0.7791609036422315
1280,auroc,0.808334683900392
1280,auprc,0.7906628902500372
1280,accuracy,0.738106343283582
1280,brier,0.1772478063749266
1280,sensitivity,0.6882716049382716
1280,specificity,0.786205316223648
1281,auroc,0.8079804724217254
1281,auprc,0.7996162318321065
1281,accuracy,0.7404384328358209
1281,brier,0.17757907405813503
1281,sensitivity,0.6976473328674586
1281,specificity,0.7833294419799206
1282,auroc,0.8041120445139822
1282,auprc,0.7928311329477788
1282,accuracy,0.7348997201492538
1282,brier,0.1794842955920649
1282,sensitivity,0.6826572604350382
1282,specificity,0.7862842604371458
1283,auroc,0.8041456026928819
1283,auprc,0.7948847277306743
1283,accuracy,0.7314015858208955
1283,brier,0.180040520970123
1283,sensitivity,0.6826788218793829
1283,specificity,0.7798976268031642
1284,auroc,0.8024507623113855
1284,auprc,0.7893266309444487
1284,accuracy,0.738339552238806
1284,brier,0.17990367882178018
1284,sensitivity,0.6898547301287351
1284,specificity,0.7856073690270582
1285,auroc,0.80162260026338
1285,auprc,0.7826164225311575
1285,accuracy,0.7331506529850746
1285,brier,0.18043784486514913
1285,sensitivity,0.6842293479556563
1285,specificity,0.7799840237361634
1286,auroc,0.8098341789630041
1286,auprc,0.7948904320502227
1286,accuracy,0.7413712686567164
1286,brier,0.17641204992860335
1286,sensitivity,0.6954776242767741
1286,specificity,0.7861338247149603
1287,auroc,0.804667668540744
1287,auprc,0.7866256298488167
1287,accuracy,0.7368819962686567
1287,brier,0.17889542290783816
1287,sensitivity,0.6872026641294006
1287,specificity,0.7846523330283623
1288,auroc,0.8051129255019969
1288,auprc,0.7904731628232696
1288,accuracy,0.738164645522388
1288,brier,0.17856264923038462
1288,sensitivity,0.692434988179669
1288,specificity,0.7826737229636447
1289,auroc,0.7963193123335613
1289,auprc,0.7852852239843164
1289,accuracy,0.7330923507462687
1289,brier,0.18252959756040152
1289,sensitivity,0.6858175037874373
1289,specificity,0.7804223544510559
1290,auroc,0.8025828831660234
1290,auprc,0.7937446751324735
1290,accuracy,0.7329757462686567
1290,brier,0.18030988907794576
1290,sensitivity,0.6854640980735551
1290,specificity,0.7803656690345872
1291,auroc,0.7994065578260399
1291,auprc,0.7846701718585424
1291,accuracy,0.7316347947761194
1291,brier,0.18128196416116443
1291,sensitivity,0.6763619024913577
1291,specificity,0.7845486705466165
1292,auroc,0.8014919230472823
1292,auprc,0.7911749938263593
1292,accuracy,0.7285447761194029
1292,brier,0.1804867595092278
1292,sensitivity,0.6782791676408698
1292,specificity,0.7785531518957897
1293,auroc,0.8065655262306274
1293,auprc,0.7920382238098431
1293,accuracy,0.7355410447761194
1293,brier,0.17809479809986964
1293,sensitivity,0.6849591086879222
1293,specificity,0.7845094664371772
1294,auroc,0.8079500362440093
1294,auprc,0.7907585675930126
1294,accuracy,0.738397854477612
1294,brier,0.17783910320286223
1294,sensitivity,0.6914577640489485
1294,specificity,0.7836290784201488
1295,auroc,0.8009513871440856
1295,auprc,0.7886441218969722
1295,accuracy,0.7315764925373134
1295,brier,0.18092932952050625
1295,sensitivity,0.6841245771608538
1295,specificity,0.7789952208882154
1296,auroc,0.8033394023903083
1296,auprc,0.7895455445266479
1296,accuracy,0.738106343283582
1296,brier,0.17933045369986678
1296,sensitivity,0.6923984891406988
1296,specificity,0.7827188940092166
1297,auroc,0.8101493372364891
1297,auprc,0.7936422853902823
1297,accuracy,0.7397388059701493
1297,brier,0.1768627395968135
1297,sensitivity,0.6976305552281032
1297,specificity,0.7809435921098166
1298,auroc,0.8070951613292838
1298,auprc,0.7880338591351818
1298,accuracy,0.7390974813432836
1298,brier,0.1778211075808236
1298,sensitivity,0.6956986692015209
1298,specificity,0.7809065934065934
1299,auroc,0.8034126608521025
1299,auprc,0.7860976563186616
1299,accuracy,0.7363572761194029
1299,brier,0.17907403230063587
1299,sensitivity,0.6935808015131812
1299,specificity,0.7779822845968021
1300,auroc,0.8003594861316391
1300,auprc,0.7879914620115758
1300,accuracy,0.7330340485074627
1300,brier,0.18098505142903523
1300,sensitivity,0.6786474343816505
1300,specificity,0.7859443294225903
1301,auroc,0.8049640019814897
1301,auprc,0.7922242866668838
1301,accuracy,0.7370569029850746
1301,brier,0.17906417519765186
1301,sensitivity,0.6929650005852745
1301,specificity,0.7808107794168893
1302,auroc,0.8076575121778415
1302,auprc,0.7921599642002775
1302,accuracy,0.738456156716418
1302,brier,0.1776500559759391
1302,sensitivity,0.6892453951277481
1302,specificity,0.7858532677120293
1303,auroc,0.8016923695219826
1303,auprc,0.7853997278650413
1303,accuracy,0.7277868470149254
1303,brier,0.18082173978594637
1303,sensitivity,0.6734236888626989
1303,specificity,0.781008422752971
1304,auroc,0.7938580736798446
1304,auprc,0.7778365817776244
1304,accuracy,0.7273204291044776
1304,brier,0.18365737183231137
1304,sensitivity,0.6779841476398911
1304,specificity,0.7752615243131394
1305,auroc,0.8042267873230442
1305,auprc,0.7928560124193436
1305,accuracy,0.7376982276119403
1305,brier,0.17917677242067767
1305,sensitivity,0.685949441504997
1305,specificity,0.7885972013415057
1306,auroc,0.8009137998549907
1306,auprc,0.7862759537873136
1306,accuracy,0.7296525186567164
1306,brier,0.18072049992929562
1306,sensitivity,0.6825846008725386
1306,specificity,0.7756890785376542
1307,auroc,0.8043955803098966
1307,auprc,0.7966547362967658
1307,accuracy,0.7332672574626866
1307,brier,0.17984730482069525
1307,sensitivity,0.6852196142226353
1307,specificity,0.7816522349637257
1308,auroc,0.8039222656998075
1308,auprc,0.7943852484711416
1308,accuracy,0.7336753731343284
1308,brier,0.17944120204999658
1308,sensitivity,0.6835175170467905
1308,specificity,0.7830210501966227
1309,auroc,0.8005060662371781
1309,auprc,0.7885831113536634
1309,accuracy,0.7346665111940298
1309,brier,0.1806944876612276
1309,sensitivity,0.6927211122794719
1309,specificity,0.7764459443733271
1310,auroc,0.7993765542948646
1310,auprc,0.7836580909162352
1310,accuracy,0.7331506529850746
1310,brier,0.18137635418175238
1310,sensitivity,0.6807705944923768
1310,specificity,0.7841445173167645
1311,auroc,0.8035988605903
1311,auprc,0.7916008528532557
1311,accuracy,0.7362989738805971
1311,brier,0.17927060269253722
1311,sensitivity,0.6873896149770399
1311,specificity,0.784270701004735
1312,auroc,0.8019784098605655
1312,auprc,0.7892186368806169
1312,accuracy,0.7360657649253731
1312,brier,0.1801644754615224
1312,sensitivity,0.683993399339934
1312,specificity,0.7870327641901246
1313,auroc,0.808417523219645
1313,auprc,0.7939960992460373
1313,accuracy,0.7395638992537313
1313,brier,0.17734721481066046
1313,sensitivity,0.6874779125927671
1313,specificity,0.7906037169571742
1314,auroc,0.7993556014088851
1314,auprc,0.7809434274637096
1314,accuracy,0.7321012126865671
1314,brier,0.18100404712450993
1314,sensitivity,0.68705330990041
1314,specificity,0.7767204363467564
1315,auroc,0.8088737995836678
1315,auprc,0.7953885121575168
1315,accuracy,0.742304104477612
1315,brier,0.17713675682775123
1315,sensitivity,0.6961979913916786
1315,specificity,0.786185707783341
1316,auroc,0.806652154119287
1316,auprc,0.7898664709157108
1316,accuracy,0.7390974813432836
1316,brier,0.17785887783195037
1316,sensitivity,0.6911922025436824
1316,specificity,0.785215699736812
1317,auroc,0.8023185350912427
1317,auprc,0.7873861690276442
1317,accuracy,0.7351912313432836
1317,brier,0.1799728036588919
1317,sensitivity,0.6929494712103408
1317,specificity,0.7767877806063411
1318,auroc,0.8009134525516286
1318,auprc,0.7910296480812319
1318,accuracy,0.7299440298507462
1318,brier,0.18124048172795515
1318,sensitivity,0.6855910468640709
1318,specificity,0.7743177046885934
1319,auroc,0.8028407279231715
1319,auprc,0.7896603266319704
1319,accuracy,0.7328591417910447
1319,brier,0.18022916253215424
1319,sensitivity,0.6923706040425284
1319,specificity,0.7731874781799138
1320,auroc,0.8063506619512957
1320,auprc,0.7884187374475989
1320,accuracy,0.738222947761194
1320,brier,0.17831714723895373
1320,sensitivity,0.6915588270212514
1320,specificity,0.7832512315270936
1321,auroc,0.810330364148874
1321,auprc,0.7980044026581649
1321,accuracy,0.7443446828358209
1321,brier,0.1761506914831582
1321,sensitivity,0.7025877348457994
1321,specificity,0.7850155368857176
1322,auroc,0.7988742508190654
1322,auprc,0.77759092024277
1322,accuracy,0.7308185634328358
1322,brier,0.18179770922949118
1322,sensitivity,0.6826226392683217
